City,Location,Bedrooms,Bathrooms,Parking,Price
Nairobi,Valley Arcade,2,2,0.0,70000.0
Kiambu County,Ruaka,1,1,1.0,15000.0
Westlands,Rosslyn,3,3,1.0,300000.0
Westlands,Spring Valley,4,0,1.0,440100.0
Nairobi,Kileleshwa,3,3,1.0,130000.0
Nairobi,Kileleshwa,2,2,1.0,70000.0
Nairobi,Kiambu Road,3,2,1.0,160000.0
Nairobi,Thika Road,2,3,1.0,140000.0
Nyali,Nyali Area,3,3,1.0,16000.0
Westlands,Westlands Area,3,4,1.0,140000.0
Roysambu,Roysambu Area,4,3,1.0,80000.0
Kilifi County,Mtwapa,3,1,0.0,25000.0
Nairobi,Lavington,3,2,1.0,90000.0
Nairobi,Kileleshwa,3,3,1.0,
Nairobi,Kilimani,3,3,1.0,189000.0
Nairobi,Kileleshwa,3,4,1.0,130000.0
Westlands,Westlands Area,1,1,1.0,75000.0
Westlands,Westlands Area,2,2,1.0,225127.0
Nairobi,Kileleshwa,3,3,0.0,125000.0
Ruiru,Tatu City,2,2,1.0,45000.0
Westlands,Gigiri,3,3,1.0,500000.0
Nairobi,Kilimani,0,1,1.0,60000.0
Westlands,General Mathenge,2,0,1.0,90000.0
Westlands,General Mathenge,4,5,1.0,300000.0
Westlands,Westlands Area,2,2,1.0,100000.0
Westlands,Brookside,2,2,1.0,200000.0
Westlands,Brookside,2,2,1.0,180000.0
Nairobi,Kilimani,4,4,0.0,150000.0
Nairobi,Kilimani,2,3,1.0,180000.0
Nyali,Nyali Area,3,4,1.0,98000.0
Nyali,Nyali Area,5,4,1.0,100000.0
Nairobi,Kileleshwa,3,5,0.0,140000.0
Nyali,Nyali Area,3,4,1.0,135000.0
Kiambu County,Ruaka,1,1,1.0,25000.0
Machakos County,Syokimau,2,0,1.0,23000.0
Westlands,Westlands Area,2,2,1.0,120000.0
Westlands,Parklands,3,0,1.0,250000.0
Westlands,Westlands Area,1,1,1.0,95000.0
Westlands,Westlands Area,2,3,1.0,90000.0
Nairobi,Lavington,3,4,1.0,250000.0
Westlands,General Mathenge,3,3,0.0,140000.0
Westlands,Westlands Area,2,2,1.0,200000.0
Westlands,Karura,3,4,1.0,330000.0
Nairobi,Kileleshwa,1,1,1.0,
Nairobi,Lavington,3,3,1.0,230000.0
Nairobi,Kilimani,3,3,1.0,180000.0
Nairobi,Kilimani,3,2,1.0,180000.0
Westlands,Parklands,3,3,1.0,280000.0
Westlands,Spring Valley,2,0,1.0,150000.0
Westlands,General Mathenge,3,2,1.0,160000.0
Nairobi,Valley Arcade,4,5,1.0,230000.0
Westlands,Westlands Area,3,3,1.0,300000.0
Nyali,Nyali Area,3,4,1.0,90000.0
Nairobi,Lavington,3,2,1.0,105000.0
Nairobi,Kilimani,1,1,1.0,120000.0
Nairobi,Kileleshwa,3,3,0.0,75000.0
Nairobi,Lavington,3,3,1.0,130000.0
Westlands,Kitisuru,2,2,1.0,244460.0
Westlands,Westlands Area,2,2,1.0,160000.0
Westlands,Westlands Area,0,0,0.0,117000.0
Nairobi,Kileleshwa,3,3,1.0,130000.0
Nairobi,Muthaiga,3,3,1.0,190000.0
Nairobi,Lavington,1,1,1.0,180000.0
Westlands,Westlands Area,1,1,1.0,200000.0
Machakos County,Syokimau,4,4,1.0,100000.0
Nairobi,Kilimani,2,3,1.0,190000.0
Nyali,Nyali Area,2,2,1.0,110000.0
Westlands,Westlands Area,3,3,1.0,330000.0
Westlands,Spring Valley,2,2,1.0,230000.0
Nairobi,Kileleshwa,3,4,1.0,120000.0
Nairobi,Ruaraka,2,1,1.0,17000.0
Nairobi,Kilimani,1,1,1.0,110000.0
Nairobi,Kileleshwa,2,3,1.0,120000.0
Westlands,General Mathenge,3,3,1.0,150000.0
Westlands,Parklands,3,4,1.0,250000.0
Nairobi,Kileleshwa,4,4,1.0,150000.0
Roysambu,Garden Estate,3,3,1.0,80000.0
Nyali,Nyali Area,3,4,1.0,85000.0
Nairobi,Lavington,3,2,1.0,150000.0
Westlands,Westlands Area,4,4,1.0,270000.0
Nairobi,Kilimani,2,2,1.0,140000.0
Nairobi,Kilimani,2,2,1.0,170000.0
Nairobi,Kilimani,2,2,1.0,260000.0
Nairobi,Kileleshwa,1,1,1.0,130000.0
Westlands,Westlands Area,3,4,1.0,170000.0
Nairobi,Kilimani,3,3,1.0,170000.0
Westlands,Gigiri,2,2,1.0,200000.0
Westlands,Westlands Area,2,2,1.0,200000.0
Kiambu County,Kiambu Town,1,1,1.0,3000.0
Nairobi,Lavington,4,5,1.0,250000.0
Nyali,Nyali Area,3,4,1.0,181000.0
Nairobi,Kileleshwa,3,3,0.0,200000.0
Nairobi,Lavington,2,3,1.0,260000.0
Westlands,Parklands,3,2,1.0,119000.0
Westlands,Rhapta Road,3,4,1.0,120000.0
Nairobi,Kileleshwa,2,3,1.0,75000.0
Westlands,Rhapta Road,1,1,1.0,100000.0
Nairobi,Kileleshwa,3,3,1.0,80000.0
Nyali,Nyali Area,3,3,1.0,125000.0
Westlands,Parklands,3,4,0.0,240000.0
Westlands,Nyari,1,0,1.0,120000.0
Nyali,Nyali Area,2,2,1.0,90000.0
Nairobi,Kilimani,3,3,1.0,110000.0
Nairobi,Lavington,4,3,1.0,
Westlands,Riverside,2,2,0.0,120000.0
Nairobi,Kasarani,1,1,0.0,15000.0
Westlands,Runda,2,2,1.0,200000.0
Westlands,Parklands,3,0,0.0,120000.0
Westlands,General Mathenge,3,3,1.0,100000.0
Westlands,Kitisuru,0,1,1.0,70000.0
Westlands,Nyari,2,2,1.0,252000.0
Nairobi,Kileleshwa,3,2,1.0,85000.0
Nairobi,Kilimani,2,1,1.0,110000.0
Nairobi,Thika Road,2,2,1.0,70000.0
Westlands,Riverside,3,3,1.0,160000.0
Westlands,Riverside,5,2,1.0,300000.0
Nyali,Kongowea,3,3,0.0,150000.0
Westlands,Westlands Area,4,3,1.0,150000.0
Nairobi,Kilimani,3,4,1.0,280000.0
Nairobi,Lavington,3,3,1.0,95000.0
Nyali,Nyali Area,2,2,1.0,100000.0
Nairobi,Kileleshwa,3,3,1.0,130000.0
Roysambu,Kahawa Sukari,3,3,1.0,70000.0
Nairobi,Kileleshwa,2,0,1.0,220000.0
Roysambu,Garden Estate,2,2,1.0,130000.0
Nairobi,Kilimani,2,2,1.0,85000.0
Kiambu County,Ruaka,3,2,1.0,50000.0
Westlands,Parklands,2,2,1.0,150000.0
Nyali,Nyali Area,3,4,1.0,140000.0
Nairobi,Lavington,4,4,1.0,100000.0
Nyali,Nyali Area,3,2,1.0,90000.0
Nairobi,Kilimani,0,2,1.0,120000.0
Mombasa,Shanzu,2,2,1.0,15000.0
Nyali,Nyali Area,3,3,1.0,100000.0
Nyali,Nyali Area,3,4,1.0,200000.0
Westlands,Riverside,2,3,1.0,110000.0
Nairobi,Kiambu Road,2,2,1.0,180000.0
Westlands,Brookside,3,4,1.0,220000.0
Nairobi,Kilimani,2,3,1.0,190000.0
Westlands,Parklands,2,2,1.0,120000.0
Nyali,Nyali Area,4,5,1.0,150000.0
Nairobi,Kileleshwa,2,2,1.0,120000.0
Nairobi,Kilimani,3,4,1.0,110000.0
Nairobi,Kileleshwa,3,3,0.0,180000.0
Nairobi,Kileleshwa,2,2,1.0,220000.0
Westlands,Westlands Area,3,3,0.0,140000.0
Westlands,Westlands Area,2,2,1.0,160000.0
Westlands,Lower Kabete,1,1,0.0,9000.0
Nairobi,Langata,3,3,1.0,75000.0
Nairobi,Kilimani,1,1,1.0,100000.0
Westlands,Riverside,3,3,1.0,354000.0
Westlands,Parklands,2,2,1.0,150000.0
Nyali,Nyali Area,2,2,1.0,55000.0
Westlands,Parklands,2,2,0.0,200000.0
Westlands,Waiyaki Way,2,2,1.0,50000.0
Nairobi,Lavington,3,4,1.0,140000.0
Nairobi,Kileleshwa,3,3,0.0,175000.0
Westlands,Parklands,3,3,1.0,125000.0
Westlands,Westlands Area,3,3,0.0,120000.0
Nairobi,Lavington,2,3,1.0,65000.0
Nyali,Kongowea,3,3,0.0,14000.0
Westlands,Westlands Area,2,0,1.0,200000.0
Nairobi,Lavington,2,2,1.0,90000.0
Westlands,Runda,2,2,0.0,150000.0
Kilifi County,Kikambala,3,3,1.0,95000.0
Nairobi,Kilimani,2,1,1.0,5000.0
Westlands,General Mathenge,3,3,1.0,150000.0
Westlands,General Mathenge,4,5,1.0,220000.0
Nairobi,Mombasa Road,3,3,1.0,100000.0
Nairobi,Kileleshwa,3,4,1.0,200000.0
Nairobi,Kileleshwa,0,1,1.0,90000.0
Nyali,Nyali Area,2,2,0.0,10000.0
Kiambu County,Ruaka,2,2,0.0,40000.0
Westlands,Runda,2,2,0.0,371000.0
Westlands,Kitisuru,5,5,1.0,660000.0
Nairobi,Kileleshwa,2,2,0.0,65000.0
Westlands,Westlands Area,2,2,1.0,55000.0
Westlands,Riverside,3,3,1.0,350000.0
Westlands,Rosslyn,2,2,1.0,180000.0
Nairobi,Muthaiga,2,2,1.0,200000.0
Nyali,Nyali Area,2,3,1.0,60000.0
Nairobi,Lavington,4,5,1.0,130000.0
Nairobi,Kilimani,1,1,1.0,80000.0
Nairobi,Kilimani,2,2,1.0,359125.0
Westlands,Westlands Area,1,1,1.0,150000.0
Westlands,Westlands Area,1,1,1.0,120000.0
Westlands,Westlands Area,4,4,1.0,270000.0
Nairobi,Lavington,4,0,0.0,110000.0
Nairobi,Thika Road,1,2,1.0,65000.0
Nyali,Nyali Area,3,4,0.0,60000.0
Nairobi,Kiambu Road,2,2,1.0,50000.0
Westlands,Westlands Area,2,2,1.0,110000.0
Nairobi,Kileleshwa,3,4,1.0,130000.0
Nairobi,Kilimani,2,2,1.0,65000.0
Nairobi,Kileleshwa,4,3,0.0,100000.0
Westlands,Riverside,2,0,0.0,250000.0
Westlands,Westlands Area,2,3,1.0,220000.0
Nyali,Nyali Area,3,0,1.0,30000.0
Nairobi,Naivasha Road,2,2,0.0,40000.0
Nairobi,Lavington,3,3,1.0,160000.0
Nairobi,Kileleshwa,3,3,1.0,7000.0
Nairobi,Kawangware,2,1,1.0,20000.0
Nairobi,Upper Hill,3,2,1.0,90000.0
Nairobi,Kilimani,3,3,1.0,105000.0
Nairobi,Kileleshwa,3,2,1.0,60000.0
Nairobi,Kilimani,3,4,1.0,170000.0
Westlands,Riverside,2,2,1.0,150000.0
Westlands,Parklands,2,1,0.0,75000.0
Nairobi,Kilimani,4,3,1.0,200000.0
Westlands,Westlands Area,2,2,1.0,210000.0
Nairobi,Kilimani,1,1,1.0,130000.0
Ruiru,Tatu City,2,2,1.0,54200.0
Westlands,Spring Valley,1,1,1.0,75000.0
Westlands,Runda,3,3,1.0,260000.0
Nyali,Nyali Area,4,3,1.0,125000.0
Nairobi,Lavington,5,6,1.0,350000.0
Westlands,Riverside,4,4,1.0,300000.0
Nairobi,Kileleshwa,2,2,1.0,130000.0
Kiambu County,Ruaka,2,2,1.0,35000.0
Westlands,Parklands,3,2,1.0,165000.0
Westlands,Parklands,2,3,1.0,150000.0
Nairobi,Kileleshwa,3,3,1.0,250000.0
Westlands,Westlands Area,1,1,0.0,100000.0
Nairobi,Upper Hill,1,1,1.0,130000.0
Nairobi,Kiambu Road,3,4,1.0,55000.0
Westlands,Westlands Area,2,1,0.0,85000.0
Westlands,Rosslyn,3,3,1.0,260000.0
Nairobi,Kilimani,2,2,1.0,220000.0
Westlands,Riverside,3,2,1.0,200000.0
Nairobi,Kileleshwa,3,4,1.0,130000.0
Nairobi,Kileleshwa,3,4,1.0,150000.0
Nyali,Mkomani,3,4,1.0,110000.0
Nairobi,Lavington,3,3,1.0,110000.0
Westlands,Westlands Area,2,2,1.0,90000.0
Nyali,Mkomani,3,4,1.0,100000.0
Westlands,Riverside,3,3,1.0,200000.0
Nairobi,Lavington,3,3,1.0,115000.0
Nyali,Nyali Area,4,4,1.0,120000.0
Nairobi,Lavington,0,1,1.0,110000.0
Nairobi,Kileleshwa,1,1,1.0,120000.0
Nairobi,Kilimani,1,0,1.0,130000.0
Nyali,Nyali Area,1,1,1.0,65000.0
Nairobi,Upper Hill,2,2,1.0,200000.0
Westlands,General Mathenge,3,3,1.0,240000.0
Westlands,Brookside,2,2,1.0,150000.0
Nairobi,Karen,1,1,1.0,110000.0
Westlands,Westlands Area,2,2,1.0,280000.0
Westlands,Riverside,2,2,1.0,280000.0
Nyali,Nyali Area,3,3,1.0,230000.0
Westlands,Westlands Area,2,3,1.0,200000.0
Westlands,Rhapta Road,3,2,1.0,65000.0
Nairobi,Kilimani,2,2,1.0,150000.0
Westlands,Loresho,3,4,1.0,85000.0
Nairobi,Kilimani,2,0,0.0,130000.0
Westlands,Westlands Area,2,2,1.0,180000.0
Westlands,Parklands,2,0,1.0,150000.0
Westlands,Rhapta Road,2,2,1.0,180000.0
Nairobi,Lavington,3,3,1.0,80000.0
Westlands,Brookside,3,4,1.0,160000.0
Westlands,Gigiri,1,2,1.0,175000.0
Nairobi,Kilimani,1,1,0.0,105000.0
Westlands,Westlands Area,3,0,1.0,190000.0
Westlands,Westlands Area,3,3,1.0,145000.0
Westlands,General Mathenge,2,2,1.0,250000.0
Westlands,General Mathenge,4,4,0.0,265000.0
Westlands,Westlands Area,2,0,1.0,
Westlands,Westlands Area,2,2,1.0,95000.0
Nairobi,Muthaiga,2,2,0.0,511000.0
Nairobi,Kilimani,3,3,1.0,95000.0
Nairobi,Kilimani,0,1,1.0,120000.0
Kiambu County,Ruiru,1,1,1.0,10000.0
Westlands,Riverside,3,3,1.0,90000.0
Kilifi County,Vipingo,3,2,1.0,32000.0
Nairobi,Kileleshwa,2,1,1.0,55000.0
Westlands,General Mathenge,3,0,1.0,150000.0
Westlands,Westlands Area,4,4,1.0,180000.0
Westlands,Brookside,3,3,1.0,130000.0
Nairobi,Ngong Road,3,2,1.0,70000.0
Nairobi,Kiambu Road,2,2,1.0,135000.0
Nairobi,Kilimani,1,1,1.0,100000.0
Nairobi,Kileleshwa,0,1,1.0,4500.0
Westlands,Lower Kabete,3,3,1.0,135000.0
Westlands,Karura,3,3,1.0,200000.0
Mombasa,Bamburi,1,1,1.0,18000.0
Westlands,Westlands Area,3,4,1.0,250000.0
Nairobi,Kilimani,2,2,1.0,250000.0
Roysambu,Thome,1,1,1.0,64000.0
Nairobi,Kilimani,3,2,1.0,80000.0
Westlands,Westlands Area,2,2,1.0,250000.0
Nairobi,Kilimani,2,2,1.0,80000.0
Nairobi,Lavington,5,6,1.0,230000.0
Nairobi,Kilimani,3,3,1.0,100000.0
Nyali,Mkomani,3,4,1.0,98000.0
Westlands,Kitisuru,2,2,1.0,270000.0
Kiambu County,Thika,1,2,1.0,14000.0
Nairobi,Kileleshwa,3,3,1.0,80000.0
Nairobi,Kilimani,3,4,1.0,120000.0
Kiambu County,Ruaka,3,3,0.0,54000.0
Nairobi,Nairobi West,4,4,1.0,230000.0
Nairobi,Muthaiga,3,3,1.0,180000.0
Nyali,Nyali Area,1,1,1.0,65000.0
Nairobi,Kilimani,3,2,1.0,95000.0
Nairobi,Kileleshwa,3,4,1.0,250000.0
Nairobi,Kiambu Road,3,2,1.0,150000.0
Nairobi,Kilimani,4,0,1.0,140000.0
Westlands,Parklands,3,0,0.0,120000.0
Kiambu County,Ruaka,2,1,1.0,35000.0
Nairobi,Kilimani,4,4,1.0,110000.0
Westlands,Riverside,3,4,1.0,150000.0
Westlands,Riverside,3,2,1.0,120000.0
Nyali,Nyali Area,3,3,1.0,20000.0
Westlands,Parklands,2,2,1.0,120000.0
Nyali,Nyali Area,3,5,1.0,140000.0
Kilifi County,Mtwapa,4,3,1.0,90000.0
Nairobi,Kileleshwa,2,2,1.0,145000.0
Westlands,Westlands Area,4,4,1.0,400000.0
Nairobi,Lavington,3,4,1.0,100000.0
Westlands,Brookside,3,4,1.0,170000.0
Westlands,Rhapta Road,1,1,1.0,120000.0
Nairobi,Kiambu Road,3,4,1.0,55000.0
Westlands,Riverside,3,4,1.0,145000.0
Nairobi,Kileleshwa,2,0,0.0,67000.0
Westlands,Waiyaki Way,2,2,1.0,100000.0
Westlands,Westlands Area,4,4,1.0,350000.0
Nairobi,Ngong Road,3,3,1.0,75000.0
Westlands,Westlands Area,2,2,1.0,200000.0
Westlands,Westlands Area,3,3,1.0,250000.0
Kajiado County,Ongata Rongai,1,1,1.0,11000.0
Nairobi,Riara Road,3,4,1.0,130000.0
Westlands,Parklands,3,0,1.0,85000.0
Nairobi,Kilimani,4,5,1.0,140000.0
Nyali,Nyali Area,3,5,1.0,185000.0
Westlands,Westlands Area,3,3,1.0,250000.0
Nairobi,Kileleshwa,2,2,1.0,130000.0
Nairobi,Kileleshwa,3,2,1.0,80000.0
Westlands,Westlands Area,2,2,1.0,200000.0
Nairobi,Kilimani,1,2,1.0,160000.0
Westlands,Westlands Area,3,3,0.0,292000.0
Westlands,General Mathenge,3,4,1.0,140000.0
Kiambu County,Ruaka,3,2,0.0,55000.0
Westlands,Westlands Area,3,3,1.0,240000.0
Kiambu County,Thika,1,1,1.0,15000.0
Nairobi,Kilimani,2,3,1.0,130000.0
Westlands,Westlands Area,2,2,1.0,105000.0
Nyali,Nyali Area,3,3,1.0,120000.0
Nairobi,Kileleshwa,1,2,1.0,110000.0
Nairobi,Kileleshwa,0,1,1.0,60000.0
Roysambu,Garden Estate,2,3,1.0,89000.0
Nairobi,Kileleshwa,2,2,1.0,75000.0
Nyali,Nyali Area,3,4,1.0,98000.0
Roysambu,Thome,3,3,1.0,80000.0
Nairobi,Thika Road,3,3,1.0,100000.0
Westlands,Brookside,2,2,1.0,100000.0
Westlands,Riverside,2,3,1.0,130000.0
Nairobi,Kileleshwa,1,1,1.0,65000.0
Nairobi,Lavington,4,4,1.0,270000.0
Nairobi,Kileleshwa,3,2,1.0,85000.0
Westlands,Waiyaki Way,2,2,1.0,250000.0
Westlands,Westlands Area,3,3,1.0,310000.0
Nairobi,Kilimani,3,3,0.0,100000.0
Westlands,General Mathenge,2,2,1.0,90000.0
Nairobi,Kileleshwa,2,2,1.0,50000.0
Nyali,Nyali Area,3,2,1.0,65000.0
Nairobi,Kilimani,1,2,1.0,130000.0
Nairobi,Kileleshwa,3,4,1.0,140000.0
Nairobi,Lavington,3,4,1.0,90000.0
Nairobi,Kilimani,3,4,1.0,230000.0
Nyali,Nyali Area,3,4,1.0,85000.0
Westlands,Parklands,3,3,1.0,300000.0
Westlands,Lower Kabete,2,3,1.0,205000.0
Westlands,Spring Valley,2,3,1.0,280000.0
Nairobi,Kileleshwa,3,2,0.0,110000.0
Nairobi,Kilimani,3,2,0.0,80000.0
Nairobi,Kiambu Road,3,2,1.0,150000.0
Nyali,Nyali Area,3,3,1.0,120000.0
Kiambu County,Thindigua,3,2,0.0,60000.0
Nairobi,Kilimani,2,2,0.0,160000.0
Nairobi,Kilimani,3,3,1.0,300000.0
Nairobi,Kileleshwa,4,3,1.0,120000.0
Roysambu,Garden Estate,3,3,1.0,80000.0
Nairobi,Kilimani,3,3,1.0,90000.0
Nairobi,Lavington,3,3,1.0,75000.0
Westlands,Westlands Area,2,3,1.0,220000.0
Westlands,General Mathenge,3,3,1.0,180000.0
Nairobi,Thika Road,2,3,1.0,140000.0
Nairobi,Lavington,3,0,1.0,230000.0
Westlands,Kitisuru,2,2,1.0,80000.0
Westlands,Westlands Area,3,0,0.0,330000.0
Nairobi,Muthaiga,2,3,1.0,150000.0
Nairobi,Kilimani,2,2,1.0,60000.0
Nairobi,Thika Road,2,0,1.0,170000.0
Westlands,Rosslyn,1,1,1.0,250000.0
Nairobi,Lavington,1,2,1.0,140000.0
Nyali,Mkomani,3,2,1.0,45000.0
Westlands,Westlands Area,3,3,1.0,110000.0
Nairobi,Muthaiga,3,3,1.0,250000.0
Westlands,Rhapta Road,2,0,0.0,180000.0
Nyali,Nyali Area,3,3,1.0,220000.0
Kilifi County,Mtwapa,2,3,1.0,35000.0
Westlands,General Mathenge,3,0,1.0,160000.0
Nairobi,Thika Road,3,3,0.0,70000.0
Westlands,Riverside,4,5,1.0,300000.0
Westlands,Parklands,3,3,1.0,250000.0
Westlands,General Mathenge,4,4,1.0,460000.0
Westlands,Loresho,3,2,1.0,80000.0
Westlands,Westlands Area,2,2,1.0,150000.0
Westlands,Lower Kabete,3,3,1.0,330000.0
Westlands,Parklands,3,2,1.0,85000.0
Westlands,Riverside,3,0,0.0,170000.0
Nairobi,Kilimani,3,3,1.0,290000.0
Westlands,Riverside,2,2,1.0,100000.0
Nairobi,Kileleshwa,2,3,1.0,145000.0
Nairobi,Kilimani,2,3,1.0,75000.0
Nairobi,Lavington,3,4,1.0,120000.0
Nairobi,Lavington,4,4,1.0,120000.0
Nairobi,Kilimani,2,2,0.0,120000.0
Westlands,Brookside,2,2,1.0,65000.0
Nairobi,Kilimani,2,2,1.0,70000.0
Westlands,General Mathenge,4,5,1.0,400000.0
Westlands,Riverside,4,3,1.0,170000.0
Nairobi,Karen Hardy,2,2,0.0,150000.0
Nyali,Nyali Area,2,3,1.0,180000.0
Nairobi,Kiambu Road,2,2,1.0,120000.0
Kiambu County,Thindigua,2,0,0.0,30000.0
Kilifi County,Vipingo,2,2,1.0,25000.0
Westlands,Westlands Area,1,1,1.0,150000.0
Westlands,Westlands Area,2,0,0.0,150000.0
Westlands,Brookside,3,4,1.0,150000.0
Westlands,Brookside,3,3,1.0,220000.0
Nairobi,Kilimani,2,2,1.0,90000.0
Westlands,Kyuna,1,1,1.0,80000.0
Westlands,Spring Valley,2,3,1.0,335000.0
Nairobi,Kilimani,2,0,0.0,180000.0
Nyali,Nyali Area,3,4,1.0,135000.0
Westlands,General Mathenge,4,4,0.0,275000.0
Westlands,Riverside,3,3,1.0,150000.0
Nyali,Nyali Area,3,3,1.0,190000.0
Nairobi,Upper Hill,3,4,1.0,220000.0
Westlands,Riverside,1,2,1.0,100000.0
Westlands,Westlands Area,2,2,1.0,170000.0
Westlands,Riverside,3,3,1.0,170000.0
Westlands,Westlands Area,3,3,1.0,140000.0
Westlands,Brookside,3,3,1.0,240000.0
Nairobi,Kilimani,3,4,1.0,85000.0
Westlands,Westlands Area,2,2,1.0,230000.0
Nairobi,Lavington,3,3,1.0,90000.0
Nairobi,Upper Hill,2,3,0.0,170000.0
Nairobi,Kilimani,2,2,1.0,130000.0
Westlands,Riverside,3,2,1.0,180000.0
Nairobi,Kileleshwa,2,3,1.0,110000.0
Nyali,Nyali Area,3,4,1.0,230000.0
Westlands,Parklands,1,1,1.0,120000.0
Nairobi,Kilimani,4,4,1.0,140000.0
Nairobi,Kileleshwa,2,2,1.0,250000.0
Westlands,General Mathenge,3,3,1.0,220000.0
Westlands,Parklands,6,6,1.0,220000.0
Nyali,Nyali Area,3,4,1.0,140000.0
Nairobi,Kileleshwa,2,0,1.0,200000.0
Westlands,General Mathenge,3,3,1.0,170000.0
Westlands,Brookside,2,2,1.0,130000.0
Westlands,Parklands,1,1,1.0,130000.0
Nairobi,Hurlingham,2,1,1.0,70000.0
Nyali,Nyali Area,2,3,1.0,185000.0
Ruiru,Tatu City,2,2,1.0,50000.0
Nairobi,Kiambu Road,3,3,1.0,120000.0
Westlands,Westlands Area,4,4,1.0,230000.0
Nairobi,Muthaiga,2,2,1.0,170000.0
Westlands,Westlands Area,2,2,1.0,220000.0
Nairobi,Kilimani,2,1,1.0,80000.0
Nyali,Nyali Area,3,3,1.0,15000.0
Nairobi,Kileleshwa,1,2,1.0,140000.0
Nairobi,Lavington,3,3,1.0,140000.0
Westlands,Westlands Area,2,2,1.0,180000.0
Nairobi,Lavington,3,2,1.0,90000.0
Westlands,Parklands,1,1,1.0,140000.0
Nairobi,Kilimani,1,1,1.0,60000.0
Nairobi,Kilimani,2,3,1.0,120000.0
Nairobi,Karen,2,2,1.0,120000.0
Nairobi,Kilimani,3,3,1.0,105000.0
Westlands,Rosslyn,2,2,1.0,170000.0
Westlands,General Mathenge,4,4,1.0,180000.0
Nairobi,Kileleshwa,3,2,1.0,95000.0
Nairobi,Karen,1,1,1.0,70000.0
Nyali,Nyali Area,2,2,0.0,12000.0
Westlands,Kitisuru,2,0,0.0,80000.0
Nairobi,Lavington,3,2,1.0,75000.0
Nairobi,Kilimani,4,4,1.0,630000.0
Nairobi,Kileleshwa,4,4,1.0,170000.0
Nairobi,Kilimani,3,3,1.0,250000.0
Westlands,Riverside,3,4,1.0,150000.0
Nairobi,Lavington,3,2,1.0,95000.0
Westlands,Spring Valley,3,4,1.0,350000.0
Nairobi,Kileleshwa,3,3,0.0,200000.0
Westlands,Westlands Area,3,2,1.0,120000.0
Nairobi,Kileleshwa,3,2,1.0,110000.0
Westlands,Spring Valley,4,5,1.0,450000.0
Kiambu County,Ruaka,3,2,0.0,45000.0
Westlands,Riverside,3,3,1.0,150000.0
Westlands,Westlands Area,3,3,1.0,160000.0
Kilifi County,Mtwapa,3,3,1.0,120000.0
Nairobi,Kilimani,2,3,1.0,120000.0
Ruiru,Tatu City,2,2,1.0,54500.0
Nyali,Mkomani,3,3,1.0,65000.0
Nairobi,Kileleshwa,3,3,1.0,75000.0
Nairobi,Kilimani,3,2,1.0,75000.0
Nairobi,Kileleshwa,3,2,1.0,70000.0
Nairobi,Kilimani,2,0,0.0,220000.0
Nyali,Nyali Area,3,4,1.0,181000.0
Nairobi,Kileleshwa,3,3,1.0,250000.0
Nairobi,Karen,1,1,0.0,100000.0
Westlands,Rhapta Road,2,3,1.0,140000.0
Nairobi,Kileleshwa,3,4,1.0,120000.0
Nairobi,Kileleshwa,2,2,1.0,220000.0
Nairobi,Kiambu Road,2,2,1.0,56000.0
Westlands,Parklands,3,3,1.0,250000.0
Nairobi,Kilimani,3,3,1.0,190000.0
Westlands,Riverside,3,3,1.0,135000.0
Nairobi,Kilimani,2,2,1.0,85000.0
Nairobi,Thika Road,2,2,1.0,180000.0
Nairobi,Kilimani,1,1,0.0,120000.0
Nairobi,Kilimani,4,0,0.0,
Nairobi,Lavington,4,3,1.0,100000.0
Nairobi,Kilimani,2,2,1.0,120000.0
Kiambu County,Ruaka,2,3,1.0,30000.0
Westlands,Riverside,4,2,1.0,200000.0
Nyali,Nyali Area,3,4,1.0,215000.0
Westlands,Westlands Area,3,4,1.0,250000.0
Nairobi,Kilimani,2,2,1.0,150000.0
Westlands,Brookside,3,2,1.0,100000.0
Nairobi,Kiambu Road,1,1,1.0,100000.0
Westlands,Westlands Area,1,2,1.0,120000.0
Machakos County,Athi River,2,2,1.0,22000.0
Westlands,Riverside,3,3,1.0,300000.0
Nyali,Nyali Area,3,2,1.0,50000.0
Westlands,Riverside,2,2,1.0,180000.0
Nairobi,Kileleshwa,2,2,1.0,126000.0
Westlands,Brookside,4,4,1.0,200000.0
Nairobi,Kileleshwa,4,3,1.0,78000.0
Nairobi,Kileleshwa,0,1,1.0,110000.0
Nairobi,Kilimani,2,2,1.0,110000.0
Nairobi,Lavington,1,0,0.0,190000.0
Nairobi,Thika Road,2,2,1.0,79000.0
Westlands,General Mathenge,4,5,1.0,400000.0
Nyali,Nyali Area,4,4,1.0,190000.0
Westlands,Spring Valley,4,4,1.0,400000.0
Nyali,Nyali Area,3,4,1.0,100000.0
Nairobi,Lavington,2,0,0.0,60000.0
Westlands,Riverside,2,2,1.0,140000.0
Westlands,Runda,2,2,1.0,200000.0
Nairobi,Kilimani,3,3,1.0,110000.0
Westlands,General Mathenge,3,4,1.0,250000.0
Westlands,Parklands,4,4,1.0,300000.0
Nairobi,Kilimani,3,2,1.0,120000.0
Kwale County,Diani,2,3,1.0,12000.0
Nairobi,Lavington,4,3,1.0,170000.0
Nairobi,Kilimani,3,3,1.0,75000.0
Westlands,Westlands Area,2,2,1.0,12000.0
Nairobi,Kileleshwa,2,3,1.0,100000.0
Nairobi,Kilimani,3,0,1.0,130000.0
