City,Location,Bedrooms,Bathrooms,Toilets,Price
Nairobi,Kileleshwa,5,5,5,15000000
Nairobi,Lavington,5,5,5,15000000
Nairobi,Kilimani,5,5,5,19000000
Nairobi,Kileleshwa,5,5,5,19000000
Nairobi,Lavington,5,5,5,19000000
Nairobi,Kilimani,4,4,4,10500000
Nairobi,Kileleshwa,4,4,4,10500000
Nairobi,Lavington,4,4,4,10500000
Nairobi,Kilimani,4,4,4,10500000
Nairobi,Kileleshwa,4,4,4,10500000
Nairobi,Lavington,4,4,4,10500000
Nairobi,Kilimani,4,4,4,10500000
Nairobi,Kileleshwa,4,4,4,10500000
Nairobi,Lavington,4,4,4,10500000
Nairobi,Kilimani,2,2,2,5500000
Nairobi,Kileleshwa,2,2,2,5500000
Nairobi,Lavington,2,2,2,5500000
Nairobi,Kilimani,3,3,3,6200000
Nairobi,Kileleshwa,3,3,3,6200000
Nairobi,Lavington,3,3,3,6200000
Rd,Ngong,2,2,2,22000
Nairobi,Kasarani,2,2,2,18000
Nairobi,Kasarani,3,3,3,28000
Nairobi,Madaraka,2,2,2,25000
Nairobi,Kilimani,3,3,3,8000000
Nairobi,Kileleshwa,3,3,3,8000000
Nairobi,Lavington,3,3,3,8000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,4300000
Nairobi,Kileleshwa,2,2,2,65000
Nairobi,Kileleshwa,1,1,1,4300000
Nairobi,Lavington,1,1,1,4300000
Nairobi,Kilimani,1,1,1,5000000
Nairobi,Kileleshwa,1,1,1,5000000
Nairobi,Lavington,1,1,1,5000000
Rd,Ngong,1,1,1,15000
Rd,Ngong,1,1,1,8500
Nairobi,Kilimani,1,1,,40000
Nairobi,Kasarani,1,1,1,12000
Nairobi,Kasarani,1,1,1,7500
Nairobi,Madaraka,1,1,1,13000
Nairobi,Madaraka,1,1,1,8000
Nairobi,Madaraka,1,1,1,8000
Westlands,Brookside,1,1,1,75000
Nairobi,Jamhuri,,,,13000
Nairobi,Karen,2,2,2,45000
Nairobi,Loresho,2,2,2,45000
road,Ngong,1,1,1,13000
Area,Roysambu,1,1,1,7000
North,Dagoretti,1,1,1,8000
Nairobi,Jamhuri,1,1,1,12000
Rd,Ngong,1,1,1,7000
ESTATE,THOME,3,3,3,40000
avenue,Gandhi,3,3,3,40000
Madaraka,STRATHMORE,1,1,1,13000
Mazuri,Maji,1,1,1,15000
Donholm,DONHOLM,2,2,2,14000
AVENUE,3RD,2,2,2,30000
Nairobi,Kileleshwa,1,1,1,43000
Nairobi,Ruaka,2,2,2,19000
Rd,Ngong,3,3,,85000
Nairobi,Roysambu,2,2,2,18000
Nairobi,Pangani,2,2,2,25000
North,Dagoretti,1,1,1,5000
Rd,Ngong,2,2,,92000
West,Kahawa,3,3,3,20000
Nairobi,Ruaka,1,1,1,13000
Nairobi,Ruaka,1,1,1,8000
Nairobi,Karen,2,2,2,20000
ROAD,NGONG,1,1,1,8000
Nairobi,Roysambu,1,1,1,12000
Nairobi,Roysambu,1,1,1,7500
Nairobi,Pangani,1,1,1,15000
Nairobi,Pangani,1,1,1,8500
GATE,GOLDEN,1,1,1,7000
Nairobi,Roysambu,1,1,1,5500
Nairobi,Roysambu,1,1,1,5500
Komarock,Komarock,1,1,1,8000
Nairobi,Buruburu,3,3,3,25000
ROAD,NGONG,1,1,1,6500
Nairobi,Utawala,2,2,,15000
Nairobi,Buruburu,2,2,,17500
Nairobi,Ngara,,,,6500
Rd,Ngong,1,1,,12500
Nairobi,Thome,1,1,,12500
View,Mountain,,,,6500
Daima,Imara,2,2,,19500
Nairobi,Utawala,2,2,,20500
Nairobi,Kasarani,2,2,,17000
Sukari,Kahawa,,,,6500
Sukari,Kahawa,1,1,1,11000
close,Westlands,2,2,2,36000
Pangani,PANGANI,2,2,2,18000
Parklands,PARKLANDS,1,1,1,12000
Embakasi,EMBAKASI,1,1,1,12000
Embakasi,EMBAKASI,2,2,2,25000
Nairobi,Donholm,1,1,1,5500
Nairobi,Donholm,1,1,1,5500
Nairobi,Donholm,2,2,2,17000
view,Mountain,1,1,1,7000
Nairobi,Karen,,,,7500
Ruaka,Ruaka,1,1,1,6000
Utawala,Utawala,1,1,1,10000
Kasarani,KASARANI,2,2,2,22000
Nairobi,Kileleshwa,2,2,2,80000
Road,Statehouse,2,2,2,85000
Nairobi,Ruaka,,,,6000
Nairobi,Ruaraka,,,,10000
SHAPARA,OLE,3,3,3,40000
Roysambu,Roysambu,1,1,1,6500
Nairobi,Donholm,2,2,2,15000
Syokimau,Syokimau,1,1,1,6000
Daima,Imara,1,1,1,12000
Nairobi,Kilimani,5,5,5,15000000
Daima,Imara,1,1,1,6000
Nairobi,Kileleshwa,5,5,5,15000000
Nairobi,Lavington,5,5,5,15000000
Nairobi,Kilimani,5,5,5,18000000
Nairobi,Kileleshwa,5,5,5,18000000
Nairobi,Lavington,5,5,5,18000000
Nairobi,Kilimani,5,5,5,25000000
Nairobi,Kileleshwa,5,5,5,25000000
Nairobi,Lavington,5,5,5,25000000
View,Mountain,1,1,1,10000
Ngara,Ngara,1,1,1,7000
Daima,Imara,2,2,2,18500
Nairobi,Kilimani,3,3,3,100000
Buruburu,Buruburu,1,1,1,11000
Nairobi,Lavington,6,6,6,50000000
Nairobi,Lavington,6,6,6,50000000
Nairobi,Lavington,6,6,6,53000000
Nairobi,Lavington,6,6,6,55000000
Nairobi,Lavington,6,6,6,55000000
Nairobi,Donholm,,,,6000
Nairobi,Lavington,6,6,6,60000000
Nairobi,Lavington,6,6,6,65000000
Nairobi,Lavington,6,6,6,70000000
Nairobi,Pangani,,,,6000
Nairobi,Lavington,6,6,6,75000000
Nairobi,Ngara,2,2,2,14000
Nairobi,Lavington,6,6,6,85000000
COURT,BUCHUMA,1,1,1,6000
Nairobi,Ruaka,1,1,1,5000
Nairobi,Buruburu,1,1,1,10000
Rd,Ngong,,,,6500
DRIVE,TRM,2,2,2,21000
Nairobi,Ruaka,1,1,1,10000
Nairobi,Utawala,2,2,2,15000
Nairobi,Utawala,2,2,2,15000
Ngara,NGARA,1,1,1,7000
Nairobi,Utawala,1,1,1,5000
Nairobi,Utawala,1,1,2,8000
road,Oleshapara,1,1,1,8000
Hurlingham,JAVA,1,1,1,8500
South,MAJI,1,1,1,24000
Avenue,Rose,3,3,3,75000
Kodhek,Argwings,3,3,3,90000
ROAD,KENYATTA,2,2,2,18000
Donholm,DONHOLM,1,1,1,5000
Utawala,UTAWALA,1,1,1,9000
Donholm,DONHOLM,1,1,1,9000
Ngara,NGARA,1,1,1,9000
DRIVE,MILEMA,2,2,1,18000
ROAD,KENYATTA,1,1,1,8000
ICIPE,Kasarani,1,1,1,11000
Hurlingham,Hurlingham,1,1,1,16500
Estate,Fedha,1,1,1,6500
Nairobi,Parkland,1,1,1,12000
Nairobi,Parkland,1,1,1,7000
daima,Imara,1,1,1,9500
B,South,1,1,1,6000
Nairobi,Ngara,1,1,1,10000
Nairobi,Kilimani,5,5,5,15000000
Nairobi,Kileleshwa,5,5,5,15000000
Nairobi,Lavington,5,5,5,15000000
Kawangware,Kawangware,1,1,1,5500
Nairobi,Kilimani,5,5,5,18000000
Nairobi,Kileleshwa,5,5,5,18000000
Nairobi,Lavington,5,5,5,18000000
Nairobi,Kilimani,5,5,5,23000000
Nairobi,Kileleshwa,5,5,5,23000000
Nairobi,Lavington,5,5,5,23000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Nairobi,Kilimani,2,2,2,4900000
Nairobi,Kileleshwa,2,2,2,4900000
Nairobi,Lavington,2,2,2,4900000
Nairobi,Kilimani,3,3,3,8500000
Nairobi,Kileleshwa,3,3,3,8500000
Nairobi,Lavington,3,3,3,8500000
Nairobi,Kilimani,3,3,3,9600000
Nairobi,Kileleshwa,3,3,3,9600000
Nairobi,Lavington,3,3,3,9600000
Komarock,Komarock,1,1,1,5500
Nairobi,Pangani,1,1,1,9000
Nairobi,Ngara,1,1,1,9000
Nairobi,Muthangari,1,1,1,12000
Nairobi,Muthangari,1,1,1,12000
West,Kahawa,1,1,1,6000
Nairobi,Karen,,,,15000
Nairobi,Karen,,,,15000
Nairobi,Ngara,2,2,2,20000
C,South,2,2,2,22000
View,Mountain,2,2,2,18000
Nairobi,Syokimau,,,,10000
Nairobi,Hurlingham,,,,13000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,5000000
Nairobi,Kileleshwa,1,1,1,5000000
Nairobi,Lavington,1,1,1,5000000
Nairobi,Kasarani,,,,10500
Nairobi,Kilimani,1,1,1,4300000
Nairobi,Lavington,1,1,1,4300000
C,South,1,1,1,14000
Nairobi,Kileleshwa,1,1,1,4300000
Nairobi,Donholm,,,,10500
Nairobi,Donholm,,,,10500
C,South,1,1,1,8000
Sukari,Kahawa,,,,10000
Nairobi,Pangani,,,,10000
Nairobi,Ngara,1,1,1,13000
Nairobi,Ngara,1,1,1,8000
Nairobi,Parklands,,,,14000
View,Mountain,1,1,1,14000
Nairobi,Roysambu,,,,6500
Rd,Ngong,3,3,3,45000
View,Mountain,1,1,1,7500
Daima,Imara,,,,6000
Nairobi,"7,000",,,,1
Nairobi,Buruburu,,,,6000
Nairobi,Buruburu,,,,9500
Nairobi,Ngara,,,,6500
fig,behind,1,1,1,4000
Nairobi,Kilimani,3,3,3,85000
Daima,Imara,1,1,,12000
Nairobi,Utawala,1,1,,9500
Nairobi,Ruai,3,3,3,25000
West,Kahawa,1,1,1,12000
Area,Muthaiga,6,6,6,650000000
Area,Muthaiga,5,5,5,250000000
Nairobi,Muthaiga,5,5,5,350000000
Nairobi,Muthaiga,5,5,5,400000000
Nairobi,Muthaiga,6,6,6,630000000
North,Muthaiga,6,6,6,40000000
Area,Muthaiga,4,4,5,280000000
Area,Muthaiga,5,5,5,380000000
Nairobi,Muthaiga,6,6,6,380000000
North,Muthaiga,5,5,5,138000000
Area,Muthaiga,5,5,5,485000000
Area,Muthaiga,5,5,5,235000000
Area,Muthaiga,6,6,6,280000000
Area,Muthaiga,5,5,5,320000000
Area,Muthaiga,5,5,5,535000000
Area,Muthaiga,6,6,6,550000000
Muthaiga,Old,6,6,6,350000000
View,Mountain,1,1,1,10000
Nairobi,Roysambu,2,2,2,18000
C,South,,,,35000
Roysambu,SHELL,1,1,1,12000
Savannah,Lower,1,1,1,10000
C,South,1,1,1,6000
Nairobi,Donholm,1,1,1,10000
Nairobi,Ruaka,1,1,1,14000
Nairobi,Ngara,1,1,1,6000
Nairobi,Utawala,1,1,1,10000
Estate,Garden,1,1,1,10000
Rd,Ngong,1,1,1,10000
Parkland,Parklands,3,3,2,32000
Nairobi,Buruburu,2,2,2,18000
Nairobi,Buruburu,3,3,3,30000
Kilimani,Kilimani,2,2,1,30000
Nairobi,Ngara,2,2,2,18000
road,Bogani,1,1,1,8000
Nairobi,Karen,2,2,2,28000
Nairobi,Buruburu,1,1,1,12000
Nairobi,Buruburu,1,1,1,8000
Rd,Ngong,2,2,2,18000
Nairobi,Ngara,1,1,1,13000
Nairobi,Ngara,1,1,1,7500
Nairobi,Karen,1,1,1,17000
Nairobi,Karen,1,1,1,8500
Corner,Dagoretti,1,1,1,8500
Rd,Ngong,,,,25000
corner,Dagorreti,1,1,1,9000
Nairobi,Kilimani,4,4,4,100000
Nairobi,Kilimani,5,5,5,14000000
Nairobi,Kileleshwa,5,5,5,14000000
Nairobi,Lavington,5,5,5,14000000
Nairobi,Kilimani,5,5,5,18000000
Nairobi,Kileleshwa,5,5,5,18000000
Nairobi,Lavington,5,5,5,18000000
Nairobi,Kilimani,5,5,5,23000000
Nairobi,Kileleshwa,5,5,5,23000000
Nairobi,Lavington,5,5,5,23000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Nairobi,Kilimani,4,4,4,18500000
Nairobi,Kileleshwa,4,4,4,18500000
Nairobi,Lavington,4,4,4,18500000
Nairobi,Kilimani,4,4,4,17000000
Nairobi,Kileleshwa,4,4,4,17000000
Nairobi,Lavington,4,4,4,17000000
Nairobi,Kilimani,2,2,2,4900000
Nairobi,Kileleshwa,2,2,2,4900000
Nairobi,Lavington,3,3,3,4900000
Nairobi,Kilimani,3,3,3,7000000
Nairobi,Kileleshwa,3,3,3,7000000
Nairobi,Lavington,3,3,3,7000000
Nairobi,Kilimani,3,3,3,8500000
Nairobi,Kileleshwa,3,3,3,8500000
Nairobi,Lavington,3,3,3,8500000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,5000000
Nairobi,Kileleshwa,1,1,1,5000000
Nairobi,Lavington,1,1,1,5000000
Nairobi,Kilimani,1,1,1,7000000
Nairobi,Kileleshwa,1,1,1,7000000
Nairobi,Lavington,1,1,1,7000000
Nairobi,Westlands,2,2,2,18000
Roysambu,Thome,1,1,1,18000
shopping,Pangani,1,1,1,18000
Nairobi,Karen,,,,7000
Nairobi,Kangemi,,,,6000
Nairobi,Hurlingham,,,,7000
Rd,Ngong,,,,6500
Nairobi,Jamhuri,,,,10000
Nairobi,Hurlingham,,,,15000
Nairobi,Buruburu,,,,8000
Nairobi,Roysambu,2,2,2,18000
Nairobi,Mlolongo,1,1,1,8000
Nairobi,Buruburu,,,,17000
B,South,1,1,1,6000
Nairobi,Kiamumbi,,,,14000
Nairobi,Kangemi,,,,8000
Nairobi,Kasarani,1,1,1,16000
ROAD,THIKA,2,2,2,20000
Nairobi,Kangemi,1,1,1,8000
Nairobi,Donholm,1,1,1,6500
Nairobi,Buruburu,1,1,1,10000
View,Mountain,3,3,3,28000
Daima,Imara,2,2,2,15000
Kabete,Lower,1,1,1,7500
Nairobi,Parklands,1,1,1,14000
Nairobi,Ngara,1,1,1,5000
WATER,KENYA,3,3,3,35000
Valley,Spring,1,1,1,25000
Area,Kasarani,1,1,1,18000
Area,Langata,1,1,1,22000
Westlands,Westland,1,1,1,12000
Roysambu,Roysambu,1,1,1,10000
Nairobi,Ruaka,1,1,1,18000
Highridge,Parklands,1,1,1,20000
Nairobi,Loresho,1,1,1,13000
Nairobi,Buruburu,2,2,2,16000
Nairobi,Ngara,1,1,1,18000
Nairobi,Donholm,2,2,1,16000
Nairobi,Fedha,1,1,1,6000
Rd,Ngong,1,1,1,15000
estate,Garden,3,3,3,30000
ROAD,RABAI,1,1,1,11000
Madaraka,STRATHMORE,1,1,1,14000
Rd,Ngong,,,,9000
Nairobi,Kangemi,,,,5500
Nairobi,Hurlingham,,,,7000
West,Nairobi,,,,6500
Daima,Imara,1,1,1,6500
Valley,Spring,3,3,2,28000
Madaraka,Madaraka,3,3,2,25000
Nairobi,Buruburu,,,1,6500
Nairobi,Hurlingham,,,,15000
Nairobi,Karen,,,,7000
West,Nairobi,,,,17000
West,Nairobi,,,,6500
Nairobi,Hurlingham,,,,7000
Sukari,Kahawa,,,,25000
Nairobi,Buruburu,,,,23000
Nairobi,Utawala,,,,23000
Nairobi,Ruaka,,,,6000
Nairobi,Ruaka,,,,10000
DRIVE,TRM,1,1,1,14000
ROAD,NGONG,2,2,2,25000
ICIPE,Kasarani,2,2,2,18000
Daima,Imara,3,3,3,28000
Nairobi,Ruaka,2,2,2,18000
West,Kahawa,1,1,1,9000
C,South,3,3,3,25000
OPP,ICIPE,2,2,2,18000
sukari,kahawa,3,3,3,70000
Nairobi,Muthaiga,1,1,2,30000
Nairobi,Ruai,1,1,2,30000
Nairobi,Utawala,1,1,2,30000
Hill,Upper,1,1,2,30000
Savanna,Upper,1,1,2,30000
Rd,Ngong,1,1,2,25000
Central,Nairobi,2,2,2,25000
Nairobi,Kilimani,1,1,2,25000
Sukari,Kahawa,1,1,2,25000
Nairobi,Umoja,1,1,2,25000
Nairobi,Zimmerman,1,1,2,25000
Nairobi,Ruaka,2,2,2,18000
Nairobi,Lavington,6,6,6,55000000
Nairobi,Lavington,6,6,6,75000000
Rd,Ngong,2,2,2,18000
Nairobi,Kilimani,5,5,5,14000000
Nairobi,Kileleshwa,5,5,5,14000000
Nairobi,Lavington,5,5,5,14000000
Nairobi,Kilimani,5,5,5,18000000
Nairobi,Kileleshwa,5,5,5,18000000
Nairobi,Lavington,5,5,5,18000000
Nairobi,Kilimani,5,5,5,23000000
Nairobi,Kileleshwa,5,5,5,23000000
Nairobi,Lavington,5,5,5,23000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Nairobi,Kilimani,4,4,4,10500000
Nairobi,Kileleshwa,4,4,4,10500000
Nairobi,Lavington,4,4,4,10500000
Nairobi,Kilimani,2,2,2,4900000
Nairobi,Kileleshwa,2,2,2,4900000
Nairobi,Lavington,2,2,2,4900000
Nairobi,Kilimani,3,3,3,6200000
Nairobi,Kileleshwa,3,3,3,6200000
Nairobi,Lavington,3,3,3,6200000
Nairobi,Kilimani,3,3,3,9000000
Nairobi,Kileleshwa,3,3,3,9000000
Nairobi,Lavington,3,3,3,9000000
fig,behind,1,1,1,7000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,5500000
Nairobi,Lavington,1,1,1,5500000
Nairobi,Kileleshwa,1,1,1,5500000
quickmart,behind,2,2,2,18000
GATE,GOLDEN,3,3,3,36000
water,Kenya,1,1,1,6500
Donholm,NAIVAS,1,1,2,15000
sukari,kahawa,4,4,4,70000
View,Mountain,1,1,1,10000
Syokimau,Syokimau,1,1,1,18000
town,Ruaka,1,1,1,16000
center,Shopping,1,1,1,18000
view,Mountain,1,1,1,22000
C,South,1,1,1,16000
B,South,1,1,1,6500
B,South,1,1,1,6500
5,Phase,1,1,1,16000
B,South,1,1,1,18000
Donholm,Donholm,1,1,1,6500
Ngara,Ngara,1,1,1,6500
Road.,Ngong,1,1,1,7000
Nairobi,Jamhuri,3,3,3,35000
Nairobi,Kilimani,3,3,3,60000
water,Kenya,2,2,2,26000
Ruaka,Ruaka,1,1,1,11000
SHAPARA,OLE,3,3,3,40000
Imara,2,2,2,2,18000
Nairobi,Kilimani,5,5,5,14000000
Nairobi,Kileleshwa,5,5,5,14000000
Nairobi,Lavington,5,5,5,14000000
B,South,1,1,1,7000
Icipe,Kasarani,1,1,1,12000
Nairobi,Kilimani,5,5,5,18000000
Nairobi,Kileleshwa,5,5,5,18000000
Nairobi,Lavington,5,5,5,18000000
Nairobi,Kilimani,5,5,5,23000000
Nairobi,Kileleshwa,5,5,5,23000000
Nairobi,Lavington,5,5,5,23000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Nairobi,Kilimani,4,4,4,13000000
Nairobi,Kileleshwa,4,4,4,13000000
Nairobi,Lavington,4,4,4,13000000
Nairobi,Kilimani,2,2,2,4900000
Nairobi,Kileleshwa,2,2,2,4900000
Nairobi,Lavington,2,2,2,4900000
Nairobi,Kilimani,3,3,3,80000
Nairobi,Kilimani,3,3,3,6200000
Nairobi,Kileleshwa,3,3,3,6200000
Nairobi,Lavington,3,3,3,6200000
Nairobi,Kilimani,3,3,3,8500000
Nairobi,Kileleshwa,3,3,3,8500000
Nairobi,Lavington,3,3,3,8500000
Nairobi,Kangemi,1,1,1,8000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Embakasi,1,1,1,7000
Nairobi,Umoja,1,1,1,7000
Nairobi,Pipeline,1,1,1,7000
Road,Thika,1,1,1,7000
Nairobi,Kilimani,1,1,1,4000000
sukari,Kahawa,3,3,3,100000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,5500000
Nairobi,Kileleshwa,1,1,1,5500000
Nairobi,Lavington,1,1,1,5500000
3,Phase,1,1,1,6000
AVENUE,FIRST,1,1,1,9500
Area,Roysambu,1,1,1,6000
Area,Langata,1,1,1,12000
Area,Roysambu,1,1,1,18000
Area,Langata,1,1,1,20000
Ruthimitu,Uthiru,2,2,2,16000
Nairobi,Kiamumbi,2,2,2,30000
Nairobi,Kileleshwa,3,3,3,120000
Nairobi,Lavington,6,6,6,75000000
Nairobi,Lavington,6,6,6,55000000
Nairobi,Lavington,6,6,6,55000000
Nairobi,Lavington,6,6,6,50000000
Nairobi,Lavington,6,6,6,53000000
Nairobi,Lavington,6,6,6,50000000
ROAD,NGONG,1,1,1,16000
SHAPARA,OLE,1,1,1,14000
Nairobi,Fedha,1,1,1,9000
Ruthimitu,Uthiru,1,1,1,10000
West,Kahawa,1,1,1,10000
Roysambu,TRM,1,1,1,7000
Nairobi,California,1,1,1,12000
Sukari,Kahawa,,,,18000
Ngara,Equity,1,1,1,7000
Nairobi,Donholm,1,1,1,8500
Nairobi,Donholm,1,1,1,8500
Nairobi,Parklands,1,1,1,22000
Nairobi,Utawala,2,2,2,18000
Nairobi,Donholm,1,1,1,6000
Nairobi,Parklands,1,1,1,6000
Nairobi,Fedha,1,1,1,6000
Nairobi,Mirema,1,1,1,6000
Rd,Ngong,1,1,1,7500
Nairobi,Kilimani,5,5,5,14000000
Nairobi,Kileleshwa,5,5,5,14000000
Nairobi,Lavington,5,5,5,14000000
Nairobi,Kilimani,5,5,5,18000000
Nairobi,Kileleshwa,5,5,5,18000000
Nairobi,Lavington,5,5,5,18000000
Nairobi,Kilimani,5,5,5,23000000
Nairobi,Kileleshwa,5,5,5,23000000
Nairobi,Lavington,5,5,5,23000000
Kasarani,Icipe,1,1,1,6500
Donholm,Donholm,1,1,1,12000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Kasarani,Kasarani,2,2,2,17000
Nairobi,Kilimani,4,4,4,10500000
Nairobi,Kileleshwa,4,4,4,10500000
Nairobi,Lavington,4,4,4,10500000
road,dalat,1,1,1,8000
Arcade,Adams,2,2,2,17000
Nairobi,Kileleshwa,2,2,2,4900000
Nairobi,Lavington,2,2,2,4900000
Nairobi,Kilimani,2,2,2,4900000
Nairobi,Kilimani,3,3,3,6200000
Nairobi,Kileleshwa,3,3,3,6200000
Nairobi,Lavington,3,3,3,6200000
Nairobi,Kilimani,3,3,3,12000000
Nairobi,Kileleshwa,3,3,3,12000000
Nairobi,Lavington,3,3,3,12000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Roysambu,Roysambu,1,1,1,12000
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,7500000
Nairobi,Kileleshwa,1,1,1,7500000
Nairobi,Lavington,1,1,1,7500000
Thome,Thome,1,1,1,11000
Thome,Thome,1,1,1,6000
Nairobi,Utawala,2,2,2,17000
Nairobi,Utawala,3,3,3,28000
Nairobi,Syokimau,2,2,2,25000
NEAR,UTAWALA,3,3,3,25000
sukari,kahawa,3,3,3,55000
Nairobi,Utawala,1,1,1,12000
Nairobi,Utawala,1,1,1,7000
Nairobi,Syokimau,1,1,1,7500
C,South,1,1,1,12000
Mombasa,Syokimau,3,3,3,25000
Utawala,Utawala,1,1,1,10000
Nairobi,Parklands,1,1,1,12000
Nairobi,Pangani,2,2,2,18000
Nairobi,Ngara,2,2,2,20000
Estate,Garden,2,2,2,18000
Estate,Garden,2,2,2,18000
Estate,Garden,2,2,2,18000
sukari,Kahawa,1,1,1,9000
ICIPE,Kasarani,1,1,1,12000
Jamhuri,Jamhuri,1,1,1,12000
close,Muthaiga,1,1,1,18500
Estate,Fedha,1,1,1,11000
Rd,Ngong,1,1,1,6000
Nairobi,Ngara,1,1,1,5500
Nairobi,Ruaka,1,1,1,5500
Nairobi,Westlands,1,1,1,14000
Nairobi,Fedha,2,2,2,16000
Rd,Ngong,1,1,1,8000
Nairobi,Donholm,1,1,1,9000
South,SANASANA,1,1,1,7000
RD.,Mombasa,1,1,1,16000
Ngumba,Ngumba,1,1,1,18000
Donholm,NAIVAS,2,2,2,16000
road,Thika,1,1,1,9000
Ngumo,Ngumo,1,1,1,16000
Nairobi,Kilimani,2,2,2,70000
Nairobi,Pangani,1,1,,6000
Nairobi,Kilimani,5,5,5,14000000
Nairobi,Kileleshwa,5,5,5,14000000
Nairobi,Lavington,5,5,5,14000000
Nairobi,Kileleshwa,5,5,5,18000000
Nairobi,Buruburu,1,1,,9000
Nairobi,Lavington,5,5,5,18000000
Nairobi,Kilimani,5,5,5,25000000
Nairobi,Kileleshwa,5,5,5,25000000
Nairobi,Lavington,5,5,5,25000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Nairobi,Kilimani,4,4,4,10000000
Nairobi,Kileleshwa,4,4,4,10000000
Nairobi,Lavington,4,4,4,10000000
Nairobi,Kilimani,4,4,4,10500000
Nairobi,Kileleshwa,4,4,4,10500000
Nairobi,Lavington,4,4,4,10500000
Nairobi,Kilimani,2,2,2,4900000
Nairobi,Kileleshwa,2,2,2,4900000
Nairobi,Kilimani,3,3,3,4900000
View,Mountain,1,1,1,10000
Nairobi,Roysambu,1,1,1,9000
Nairobi,Kasarani,1,1,1,5500
Rd,Ngong,2,2,2,25000
Nairobi,Highridge,2,2,2,25000
Nairobi,Kasarani,2,2,2,17000
Daima,Imara,2,2,2,18000
Daima,Imara,3,3,3,28000
Nairobi,Langata,1,1,1,10000
B,South,2,2,2,18000
close,Ruai,1,1,1,9000
Nairobi,Kilimani,3,3,3,6200000
Nairobi,Highridge,1,1,1,13000
Nairobi,Kileleshwa,3,3,3,6200000
Nairobi,Lavington,3,3,3,6200000
Nairobi,Highridge,1,1,1,8000
Nairobi,Kilimani,3,3,3,7000000
Nairobi,Kileleshwa,3,3,3,7000000
Rd,Ngong,1,1,1,15000
Nairobi,Lavington,3,3,3,7000000
Rd,Ngong,1,1,1,8000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Nairobi,Lavington,1,1,1,4000000
Daima,Imara,1,1,1,12000
Daima,Imara,1,1,1,8000
Nairobi,Kilimani,1,1,1,4000000
Nairobi,Kileleshwa,1,1,1,4000000
Syokimau,Syokimau,1,1,1,6500
Nairobi,Lavington,1,1,1,4000000
Nairobi,Kilimani,1,1,1,5000000
Nairobi,Kileleshwa,1,1,1,5000000
Nairobi,Lavington,1,1,1,5000000
ICIPE,Kasarani,1,1,1,6500
Hurlingham,Hurlingham,1,1,1,7500
